movieId,title,genres,director,casts
8376,Napoleon Dynamite (2004),Comedy,Jared Hess,Jon Heder| Jon Gries| Aaron Ruell| Efren Ramirez
8378,Doctor, The (1991),Drama,Randa Haines,William Hurt| Christine Lahti| Elizabeth Perkins| Mandy Patinkin
8379,Dresser, The (1983),Drama,Peter Yates,Albert Finney| Tom Courtenay| Edward Fox| Zena Walker
8380,Father Hood (1993),Comedy,Darrell Roodt,Patrick Swayze| Halle Berry| Sabrina Lloyd| Brian Bonsall
8382,Hello Again (1987),Comedy,Frank Perry,Shelley Long| Judith Ivey| Gabriel Byrne| Corbin Bernsen
8383,Hope Springs (2003),Comedy|Romance,Mark Herman,Colin Firth| Heather Graham| Minnie Driver| Mary Steenburgen
8385,Lover Come Back (1961),Comedy|Romance,Delbert Mann,Rock Hudson| Doris Day| Tony Randall| Edie Adams
8387,Police Academy: Mission to Moscow (1994),Comedy|Crime,Alan Metter,George Gaynes| Michael Winslow| David Graf| Leslie Easterbrook
8391,Big Wednesday (1978),Comedy|Drama,John Milius,Jan-Michael Vincent| William Katt| Gary Busey| Patti D'Arbanville
8402,Book of Love (1990),Comedy|Romance,Robert Shaye,Chris Young| Keith Coogan| Aeryk Egan| Josie Bissett
8405,Hour of the Wolf (Vargtimmen) (1968),Drama|Horror,Ingmar Bergman,Max von Sydow| Liv Ullmann| Gertrud Fridh| Georg Rydeberg
8410,Suddenly (1954),Crime|Drama|Film-Noir,Lewis Allen,Frank Sinatra| Sterling Hayden| James Gleason| Nancy Gates
8424,Divorcee, The (1930),Drama|Romance,Robert Z. Leonard,Norma Shearer| Chester Morris| Conrad Nagel| Robert Montgomery
8425,Meet the Applegates (1991),Comedy,Michael Lehmann,Ed Begley Jr
8426,Robot Carnival (Roboto kânibauru) (1987),Animation|Comedy|Drama|Fantasy|Sci-Fi,Atsuko Fukushima| Hiroyuki Kitakubo| Hiroyuki Kitazume| Kôji Morimoto| Takashi Nakamura| Yasuomi Umetsu| Manabu Ôhashi| Hidetoshi Ômori| Katsuhiro Ôtomo,Kôji Moritsugu| Yayoi Maki| Keiko Hanagata| Kumiko Takizawa
8427,Americathon (1979),Comedy|Sci-Fi,Neal Israel,Harvey Korman| Fred Willard| Peter Riegert| Zane Buzby
8446,Sands of Iwo Jima (1949),Action|Drama|Romance|War,Allan Dwan,John Wayne| John Agar| Adele Mara| Forrest Tucker
8447,This Island Earth (1955),Sci-Fi,Joseph M. Newman| Jack Arnold,Jeff Morrow| Faith Domergue| Rex Reason| Lance Fuller
8450,Anthony Adverse (1936),Adventure|Romance,Mervyn LeRoy| Michael Curtiz,Fredric March| Olivia de Havilland| Donald Woods| Anita Louise
8451,Blackboard Jungle (1955),Drama,Richard Brooks,Glenn Ford| Anne Francis| Louis Calhern| Margaret Hayes
8454,Luna Papa (1999),Comedy|Drama|Fantasy,Bakhtyar Khudojnazarov,Chulpan Khamatova| Moritz Bleibtreu| Ato Mukhamedzhanov| Merab Ninidze
8456,Investigation of a Citizen Above Suspicion (Indagine su un cittadino al di sopra di ogni sospetto) (1970),Crime|Drama|Thriller,Elio Petri,Gian Maria Volontè| Florinda Bolkan| Gianni Santuccio| Orazio Orlando
8458,To Each His Own (1946),Drama,Mitchell Leisen,Olivia de Havilland| Mary Anderson| Roland Culver| Phillip Terry
8459,Heiress, The (1949),Drama|Romance,William Wyler,Olivia de Havilland| Montgomery Clift| Ralph Richardson| Miriam Hopkins
8461,Dragon Seed (1944),Drama|War,Harold S. Bucquet| Jack Conway,Katharine Hepburn| Walter Huston| Aline MacMahon| Akim Tamiroff
8462,Executive Suite (1954),Drama,Robert Wise,William Holden| June Allyson| Barbara Stanwyck| Fredric March
8463,Johnny Belinda (1948),Drama,Jean Negulesco,Jane Wyman| Lew Ayres| Charles Bickford| Agnes Moorehead
8464,Super Size Me (2004),Comedy|Documentary|Drama,Morgan Spurlock,Chemeeka Walker| Dania Abu-Rmaileh| Amanda Kearsan| Christian Baucher
8465,Johnny Eager (1942),Crime|Drama|Film-Noir|Romance,Mervyn LeRoy,Robert Taylor| Lana Turner| Edward Arnold| Van Heflin
8477,Jetée, La (1962),Romance|Sci-Fi,Chris Marker,Jean Négroni| Hélène Chatelain| Davos Hanich| Jacques Ledoux
8481,Northwest Passage (1940),Action|Adventure|Drama|Romance|Thriller|Western,King Vidor| Jack Conway| W.S. Van Dyke,Spencer Tracy| Robert Young| Walter Brennan| Ruth Hussey
8482,Picture of Dorian Gray, The (1945),Drama|Fantasy|Horror,Albert Lewin,George Sanders| Hurd Hatfield| Donna Reed| Angela Lansbury
8484,Human Condition I, The (Ningen no joken I) (1959),Drama|War,Masaki Kobayashi,Tatsuya Nakadai| Michiyo Aratama| Chikage Awashima| Ineko Arima
8487,Please Don't Eat the Daisies (1960),Children|Comedy|Musical,Charles Walters,Doris Day| David Niven| Janis Paige| Spring Byington
8491,White Heat (1949),Crime|Drama|Film-Noir,Raoul Walsh,James Cagney| Virginia Mayo| Edmond O'Brien| Margaret Wycherly
8492,Christmas Carol, A (Scrooge) (1951),Drama|Fantasy,Brian Desmond Hurst,Alastair Sim| Kathleen Harrison| Mervyn Johns| Hermione Baddeley
8493,Memphis Belle (1990),Action|Drama|War,Michael Caton-Jones,Matthew Modine| Eric Stoltz| Tate Donovan| D
8494,Cincinnati Kid, The (1965),Drama,Norman Jewison| Sam Peckinpah,Steve McQueen| Ann-Margret| Karl Malden| Tuesday Weld
8495,Animal Factory (2000),Crime|Drama,Steve Buscemi,Willem Dafoe| Edward Furlong| Danny Trejo| Mark Boone Junior
8500,Godzilla vs. Mechagodzilla (Gojira tai Mekagojira) (1974),Action|Horror|Sci-Fi,Jun Fukuda,Masaaki Daimon| Kazuya Aoyama| Reiko Tajima| Akihiko Hirata
8501,Hitcher, The (1986),Action|Thriller,Robert Harmon,Rutger Hauer| C
8502,Show Boat (1951),Drama|Musical|Romance,George Sidney,Kathryn Grayson| Ava Gardner| Howard Keel| Joe E
8506,Fear X (2003),Mystery|Thriller,Nicolas Winding Refn,John Turturro| Deborah Kara Unger| Stephen Eric McIntyre| William Allen Young
8507,Freaks (1932),Crime|Drama|Horror,Tod Browning,Wallace Ford| Leila Hyams| Olga Baclanova| Roscoe Ates
8511,Immigrant, The (1917),Comedy,Charles Chaplin,Charles Chaplin| Edna Purviance| Eric Campbell| Albert Austin
8512,Silent Movie (1976),Comedy,Mel Brooks,Mel Brooks| Marty Feldman| Dom DeLuise| Sid Caesar
8518,Anna Christie (1930),Drama,Clarence Brown,Greta Garbo| Charles Bickford| George F
8521,Dr. Jekyll and Mr. Hyde (1931),Drama|Horror,Rouben Mamoulian,Fredric March| Miriam Hopkins| Rose Hobart| Holmes Herbert
8526,Around the World in 80 Days (2004),Adventure|Children|Comedy,Frank Coraci,Jackie Chan| Steve Coogan| Cécile de France| Robert Fyfe
8528,Dodgeball: A True Underdog Story (2004),Comedy,Rawson Marshall Thurber,Vince Vaughn| Christine Taylor| Ben Stiller| Rip Torn
8529,Terminal, The (2004),Comedy|Drama|Romance,Steven Spielberg,Tom Hanks| Catherine Zeta-Jones| Stanley Tucci| Chi McBride
8530,Dear Frankie (2004),Drama|Romance,Shona Auerbach,Emily Mortimer| Jack McElhone| Mary Riggans| Sharon Small
8531,White Chicks (2004),Action|Comedy|Crime,Keenen Ivory Wayans,Shawn Wayans| Marlon Wayans| Jaime King| Frankie Faison
8532,Door in the Floor, The (2004),Drama,Tod Williams,Elle Fanning| Jeff Bridges| Kim Basinger| Jon Foster
8533,Notebook, The (2004),Drama|Romance,Nick Cassavetes,Tim Ivey| Gena Rowlands| Starletta DuPois| James Garner
8534,Two Brothers (Deux frères) (2004),Adventure|Children|Drama,Jean-Jacques Annaud,Guy Pearce| Jean-Claude Dreyfus| Freddie Highmore| Oanh Nguyen
8535,De-Lovely (2004),Drama|Musical,Irwin Winkler,Kevin Kline| Ashley Judd| Jonathan Pryce| Kevin McNally
8542,Day at the Races, A (1937),Comedy|Musical,Sam Wood,Groucho Marx| Chico Marx| Harpo Marx| Allan Jones
8571,Bob & Carol & Ted & Alice (1969),Comedy|Drama,Paul Mazursky,Natalie Wood| Robert Culp| Elliott Gould| Dyan Cannon
8574,Claymation Christmas Celebration, A (1987),Animation|Children|Comedy|Musical,Will Vinton,Tim Conner| Johnny Counterfit| June Foray
8575,Happenstance (Battement d'ailes du papillon, Le) (2001),Comedy|Drama,Laurent Firode,Audrey Tautou| Faudel| Eric Savin| Nathalie Besançon
8577,Comandante (2003),Documentary,Oliver Stone,Fidel Castro| Oliver Stone| Juanita Vera| Ernesto 'Che' Guevara
8578,Undead (2003),Action|Comedy|Horror|Sci-Fi,Michael Spierig| Peter Spierig,Felicity Mason| Mungo McKay| Rob Jenkins| Lisa Cunningham
8580,Into the Woods (1991),Adventure|Comedy|Fantasy|Musical,James Lapine,Joy Franz| Edmund Lyndeck| Philip Hoffman| Kay McClelland
8581,Pirates of Silicon Valley (1999),Documentary|Drama,Martyn Burke,Noah Wyle| Joey Slotnick| J
8582,Manufacturing Consent: Noam Chomsky and the Media (1992),Documentary|War,Mark Achbar| Peter Wintonick,Mark Achbar| Karin Aguilar-San Juan| Paul Andrews| William F
8587,Mayor of the Sunset Strip (2003),Documentary,George Hickenlooper,Rodney Bingenheimer| Exene Cervenka| John Doe| X
8588,Killing Me Softly (2002),Drama|Mystery|Romance|Thriller,Kaige Chen,Heather Graham| Joseph Fiennes| Natascha McElhone| Ulrich Thomsen
8591,Philadelphia Experiment, The (1984),Adventure|Drama|Sci-Fi,Stewart Raffill,Michael Paré| Nancy Allen| Eric Christmas| Bobby Di Cicco
8593,Juice (1992),Action|Crime|Drama|Thriller,Ernest R. Dickerson,Omar Epps| Tupac Shakur| Jermaine Hopkins| Khalil Kain
8596,Revenge of the Pink Panther (1978),Comedy|Crime,Blake Edwards,Peter Sellers| Herbert Lom| Burt Kwouk| Dyan Cannon
8600,Angels with Dirty Faces (1938),Crime|Drama|Film-Noir|Thriller,Michael Curtiz,James Cagney| Pat O'Brien| Humphrey Bogart| Ann Sheridan
8601,Zero de conduite (Zero for Conduct) (Zéro de conduite: Jeunes diables au collège) (1933),Comedy|Drama,Jean Vigo,Jean Dasté| Robert le Flon| Du Verron| Delphin
8604,Taxi (1998),Action|Comedy,Gérard Pirès,Samy Naceri| Frédéric Diefenthal| Marion Cotillard| Manuela Gourary
8605,Taxi 3 (2003),Action|Comedy,Gérard Krawczyk,Samy Naceri| Frédéric Diefenthal| Bernard Farcy| Bai Ling
8607,Tokyo Godfathers (2003),Adventure|Animation|Drama,Satoshi Kon,Tôru Emori| Yoshiaki Umegaki| Aya Okamoto| Shôzô Îzuka
8609,Our Hospitality (1923),Comedy,John G. Blystone| Buster Keaton,Buster Keaton| Natalie Talmadge| Joe Roberts| Francis X
8610,All of Me (1984),Comedy|Fantasy,Carl Reiner,Steve Martin| Lily Tomlin| Victoria Tennant| Madolyn Smith Osborne
8611,Farmer's Daughter, The (1947),Comedy,H.C. Potter,Loretta Young| Joseph Cotten| Ethel Barrymore| Charles Bickford
8614,Overboard (1987),Comedy|Romance,Garry Marshall,Goldie Hawn| Kurt Russell| Edward Herrmann| Katherine Helmond
8617,Butterfield 8 (1960),Drama,Daniel Mann,Elizabeth Taylor| Laurence Harvey| Eddie Fisher| Dina Merrill
8620,Exterminating Angel, The (Ángel exterminador, El) (1962),Comedy|Drama|Fantasy|Mystery,Luis Buñuel,Silvia Pinal| Jacqueline Andere| José Baviera| Augusto Benedico
8622,Fahrenheit 9/11 (2004),Documentary,Michael Moore,Ben Affleck| Stevie Wonder| George W
8623,Roxanne (1987),Comedy|Romance,Fred Schepisi,Steve Martin| Daryl Hannah| Rick Rossovich| Shelley Duvall
8626,Dr. Terror's House of Horrors (1965),Horror|Sci-Fi,Freddie Francis,Peter Cushing| Neil McCallum| Ursula Howells| Peter Madden
8632,Secret Society (2002),Comedy,Imogen Kimmel,Charlotte Brittain| Lee Ross| Annette Badland| James Wooton
8633,Last Starfighter, The (1984),Action|Adventure|Comedy|Sci-Fi,Nick Castle,Kay E
8636,Spider-Man 2 (2004),Action|Adventure|Sci-Fi|IMAX,Sam Raimi,Tobey Maguire| Kirsten Dunst| James Franco| Alfred Molina
8638,Before Sunset (2004),Drama|Romance,Richard Linklater,Ethan Hawke| Julie Delpy| Vernon Dobtcheff| Louise Lemoine Torrès
8640,King Arthur (2004),Action|Adventure|Drama|War,Antoine Fuqua,Clive Owen| Ioan Gruffudd| Mads Mikkelsen| Joel Edgerton
8641,Anchorman: The Legend of Ron Burgundy (2004),Comedy,Adam McKay,Will Ferrell| Christina Applegate| Paul Rudd| Steve Carell
8643,Cinderella Story, A (2004),Comedy|Romance,Mark Rosman,Hilary Duff| Jennifer Coolidge| Chad Michael Murray| Dan Byrd
8644,I, Robot (2004),Action|Adventure|Sci-Fi|Thriller,Alex Proyas,Will Smith| Bridget Moynahan| Alan Tudyk| James Cromwell
8645,Maria Full of Grace (Maria, Llena eres de gracia) (2004),Crime|Drama,Joshua Marston,Catalina Sandino Moreno| Virginia Cristina Ariza| Yenny Paola Vega| Rodrigo Sánchez Borhorquez
8650,Long Day's Journey Into Night (1962),Drama,Sidney Lumet,Katharine Hepburn| Ralph Richardson| Jason Robards| Dean Stockwell
8656,Short Film About Killing, A (Krótki film o zabijaniu) (1988),Crime|Drama,Krzysztof Kieslowski,Miroslaw Baka| Krzysztof Globisz| Jan Tesarz| Zbigniew Zapasiewicz
8665,Bourne Supremacy, The (2004),Action|Crime|Thriller,Paul Greengrass,Matt Damon| Franka Potente| Brian Cox| Julia Stiles
8666,Catwoman (2004),Action|Crime|Fantasy,Pitof,Halle Berry| Benjamin Bratt| Sharon Stone| Lambert Wilson
8667,A Home at the End of the World (2004),Drama|Romance,Michael Mayer,Andrew Chalmers| Ryan Donowho| Asia Vieira| Quancetia Hamilton
8670,Testament of Dr. Mabuse, The (Das Testament des Dr. Mabuse) (1933),Crime|Horror|Mystery|Thriller,Fritz Lang,Rudolf Klein-Rogge| Thomy Bourdelle| Gustav Diessl| Rudolf Schündler
8677,Flash Gordon Conquers the Universe (1940),Action|Sci-Fi,Ford Beebe| Ray Taylor,Buster Crabbe| Carol Hughes| Charles Middleton| Anne Gwynne
8684,Man Escaped, A (Un  condamné à mort s'est échappé ou Le vent souffle où il veut) (1956),Adventure|Drama,Robert Bresson,François Leterrier| Charles Le Clainche| Maurice Beerblock| Roland Monod
8685,Miracle of Marcelino, The (Marcelino pan y vino) (1955),Comedy|Drama,Ladislao Vajda,Rafael Rivelles| Antonio Vico| Juan Calvo| José Marco Davó
8690,Slaughterhouse-Five (1972),Comedy|Drama|Sci-Fi|War,George Roy Hill,Michael Sacks| Ron Leibman| Eugene Roche| Sharon Gans
8695,Bachelor and the Bobby-Soxer, The (1947),Comedy,Irving Reis,Cary Grant| Myrna Loy| Shirley Temple| Rudy Vallee
8711,Mr. Blandings Builds His Dream House (1948),Comedy,H.C. Potter,Cary Grant| Myrna Loy| Melvyn Douglas| Reginald Denny
8712,My Favorite Wife (1940),Comedy|Romance,Garson Kanin,Irene Dunne| Cary Grant| Randolph Scott| Gail Patrick
8713,New Adventures of Pippi Longstocking, The (1988),Adventure|Children|Fantasy|Musical,Ken Annakin,Tami Erin| David Seaman| Cory Crow| Eileen Brennan
8714,Night and Day (1946),Drama|Musical,Michael Curtiz,Cary Grant| Alexis Smith| Monty Woolley| Ginny Simms
8718,Snake Pit, The (1948),Drama,Anatole Litvak,Olivia de Havilland| Mark Stevens| Leo Genn| Celeste Holm
8720,Super, The (1991),Comedy,Rod Daniel,Joe Pesci| Vincent Gardenia| Madolyn Smith Osborne| Rubén Blades
8724,Leopard, The (Gattopardo, Il) (1963),Drama|War,Luchino Visconti,Burt Lancaster| Claudia Cardinale| Alain Delon| Paolo Stoppa
8727,Day of the Locust, The (1975),Drama,John Schlesinger,Donald Sutherland| Karen Black| Burgess Meredith| William Atherton
8730,To End All Wars (2001),Action|Drama|War,David L. Cunningham,Ciarán McMenamin| Robert Carlyle| Kiefer Sutherland| Mark Strong
8738,Woman Is a Woman, A (femme est une femme, Une) (1961),Comedy|Drama|Musical|Romance,Jean-Luc Godard,Jean-Claude Brialy| Anna Karina| Jean-Paul Belmondo| Henri Attal
8743,Biggles (1986),Adventure|Fantasy|Sci-Fi,John Hough,Neil Dickson| Alex Hyde-White| Fiona Hutchison| Peter Cushing
8748,Yesterday, Today and Tomorrow (Ieri, oggi, domani) (1963),Comedy,Vittorio De Sica,Sophia Loren| Marcello Mastroianni| Aldo Giuffrè| Agostino Salvietti
8753,Unprecedented: The 2000 Presidential Election (2002),Documentary,Richard Ray Perez| Joan Sekler,Peter Coyote| James Baker III| Ed Baker| Corrine Brown
8754,Prime of Miss Jean Brodie, The (1969),Drama,Ronald Neame,Maggie Smith| Robert Stephens| Pamela Franklin| Gordon Jackson
8755,My Voyage to Italy (Il mio viaggio in Italia) (1999),Documentary,Martin Scorsese,Martin Scorsese
8765,This Gun for Hire (1942),Crime|Film-Noir|Thriller,Frank Tuttle,Veronica Lake| Robert Preston| Laird Cregar| Alan Ladd
8771,Sherlock Holmes: Terror by Night (1946),Crime|Mystery|Thriller,Roy William Neill,Basil Rathbone| Nigel Bruce| Alan Mowbray| Dennis Hoey
8772,Spy Who Came in from the Cold, The (1965),Drama|Thriller,Martin Ritt,Richard Burton| Claire Bloom| Oskar Werner| Sam Wanamaker
8773,Sherlock Holmes and the Secret Weapon (1942),Crime|Mystery|Thriller,Roy William Neill,Basil Rathbone| Nigel Bruce| Lionel Atwill| Kaaren Verne
8774,Sherlock Holmes: The Woman in Green (1945),Mystery,Roy William Neill,Basil Rathbone| Nigel Bruce| Hillary Brooke| Henry Daniell
8778,Sherlock Holmes: Dressed to Kill (1946),Crime|Mystery,Roy William Neill,Basil Rathbone| Nigel Bruce| Patricia Morison| Edmund Breon
8781,Manchurian Candidate, The (2004),Thriller,Jonathan Demme,Jeffrey Wright| Pablo Schreiber| Anthony Mackie| Dorian Missick
8782,Thunderbirds (2004),Action|Adventure|Fantasy|Sci-Fi,Jonathan Frakes,Brady Corbet| Debora Weston| Soren Fulton| Lou Hirsch
8783,Village, The (2004),Drama|Mystery|Thriller,M. Night Shyamalan,Bryce Dallas Howard| Joaquin Phoenix| Adrien Brody| William Hurt
8784,Garden State (2004),Comedy|Drama|Romance,Zach Braff,Zach Braff| Kenneth Graymez| George C
8795,Musa the Warrior (Musa) (2001),Action|Adventure|Drama|War,Sung-su Kim,Jung Woo-sung| Sung-Ki Ahn| Ju Jin-Mo| Ziyi Zhang
8796,Funny Thing Happened on the Way to the Forum, A (1966),Comedy|Musical,Richard Lester,Zero Mostel| Phil Silvers| Buster Keaton| Michael Crawford
8798,Collateral (2004),Action|Crime|Drama|Thriller,Michael Mann,Tom Cruise| Jamie Foxx| Jada Pinkett Smith| Mark Ruffalo
8799,Little Black Book (2004),Comedy|Romance,Nick Hurran,Brittany Murphy| Holly Hunter| Kathy Bates| Ron Livingston
8800,Code 46 (2003),Romance|Sci-Fi,Michael Winterbottom,Tim Robbins| Togo Igawa| Nabil Elouahabi| Samantha Morton
8804,Story of Women (Affaire de femmes, Une) (1988),Drama,Claude Chabrol,Isabelle Huppert| François Cluzet| Marie Trintignant| Nils Tavernier
8807,Harold and Kumar Go to White Castle (2004),Adventure|Comedy,Danny Leiner,John Cho| Ethan Embry| Rob Tinkler| Fred Willard
8808,Princess Diaries 2: Royal Engagement, The (2004),Comedy|Romance,Garry Marshall,Anne Hathaway| Julie Andrews| Hector Elizondo| John Rhys-Davies
8809,Danny Deckchair (2003),Comedy|Romance,Jeff Balsmeyer,Rhys Ifans| Miranda Otto| Justine Clarke| Rhys Muldoon
8810,AVP: Alien vs. Predator (2004),Action|Horror|Sci-Fi|Thriller,Paul W.S. Anderson,Sanaa Lathan| Raoul Bova| Lance Henriksen| Ewen Bremner
8813,We Don't Live Here Anymore (2004),Drama,John Curran,Mark Ruffalo| Laura Dern| Peter Krause| Naomi Watts
8814,Without a Paddle (2004),Comedy,Steven Brill,Matthew Price| Andrew Hampton| Jarred Rumbold| Carl Snell
8815,Exorcist: The Beginning (2004),Horror|Thriller,Renny Harlin,Stellan Skarsgård| Izabella Scorupco| James D'Arcy| Remy Sweeney
8827,Bill Cosby, Himself (1983),Comedy|Documentary,Bill Cosby,Bill Cosby
8830,Anacondas: The Hunt for the Blood Orchid (2004),Adventure|Drama|Horror|Sci-Fi|Thriller,Dwight H. Little,Johnny Messner| KaDee Strickland| Matthew Marsden| Nicholas Gonzalez
8831,Suspect Zero (2004),Crime|Thriller,E. Elias Merhige,Aaron Eckhart| Ben Kingsley| Carrie-Anne Moss| Harry Lennix
8832,Warriors of Heaven and Earth (Tian di ying xiong) (2003),Action|Adventure|Drama,Ping He,Wen Jiang| Kiichi Nakai| Xueqi Wang| Wei Zhao
8833,Vanity Fair (2004),Drama|Romance,Mira Nair,Gabriel Byrne| Angelica Mandy| Roger Lloyd Pack| Ruth Sheen
8835,Paparazzi (2004),Drama|Thriller,Paul Abascal,Cole Hauser| Robin Tunney| Dennis Farina| Daniel Baldwin
8836,Wicker Park (2004),Drama|Romance|Thriller,Paul McGuigan,Josh Hartnett| Rose Byrne| Matthew Lillard| Diane Kruger
8838,Alice Doesn't Live Here Anymore (1974),Drama|Romance,Martin Scorsese,Mia Bendixsen| Ellen Burstyn| Alfred Lutter III| Billy Green Bush
8840,Who's That Knocking at My Door? (1967),Drama,Martin Scorsese,Zina Bethune| Harvey Keitel| Anne Collette| Lennard Kuras
8844,Camera Buff (Amator) (1979),Drama,Krzysztof Kieslowski,Jerzy Stuhr| Malgorzata Zabkowska| Ewa Pokas| Stefan Czyzewski
8848,Vitelloni, I (a.k.a. The Young and the Passionate) (1953),Drama,Federico Fellini,Franco Interlenghi| Alberto Sordi| Franco Fabrizi| Leopoldo Trieste
8860,Cellular (2004),Action|Crime|Drama|Mystery|Thriller,David R. Ellis,Caroline Aaron| Kim Basinger| Brenda Ballard| Will Beinbrink
8861,Resident Evil: Apocalypse (2004),Action|Horror|Sci-Fi|Thriller,Alexander Witt,Milla Jovovich| Sienna Guillory| Oded Fehr| Thomas Kretschmann
8864,Mr. 3000 (2004),Comedy|Drama,Charles Stone III,Bernie Mac| Angela Bassett| Michael Rispoli| Brian White
8865,Sky Captain and the World of Tomorrow (2004),Action|Adventure|Sci-Fi,Kerry Conran,Gwyneth Paltrow| Jude Law| Giovanni Ribisi| Michael Gambon
8866,Wimbledon (2004),Comedy|Romance,Richard Loncraine,Kirsten Dunst| Paul Bettany| Sam Neill| Jon Favreau
8869,First Daughter (2004),Comedy|Romance,Forest Whitaker,Katie Holmes| Marc Blucas| Amerie| Michael Keaton
8870,Forgotten, The (2004),Drama|Mystery|Sci-Fi|Thriller,Joseph Ruben,Julianne Moore| Christopher Kovaleski| Matthew Pleszewicz| Anthony Edwards
8873,Motorcycle Diaries, The (Diarios de motocicleta) (2004),Adventure|Drama,Walter Salles,Gael García Bernal| Rodrigo de la Serna| Mía Maestro| Mercedes Morán
8874,Shaun of the Dead (2004),Comedy|Horror,Edgar Wright,Simon Pegg| Kate Ashfield| Nick Frost| Lucy Davis
8875,Come Back, Little Sheba (1952),Drama,Daniel Mann,Burt Lancaster| Shirley Booth| Terry Moore| Richard Jaeckel
